"CANCELED","ROW_WID","ACCNT_LOC","ARPU","SES","HOME_PASSED","CUST_SINCE_DT","MONTHS_AGE","CANCEL_DT","CITY","POP"
1,1342338978,"4338675",312.8,"D+",868,06-JUN-17,2.8,31-AGO-17,"MONCLOVA","MC"
1,1337315874,"4337885",308.63,"C",3273,30-MAY-17,2.51,15-AGO-17,"MONCLOVA","MC"
1,1342338431,"4338634",257.53,"D+",679,15-JUN-17,1.73,07-AGO-17,"MONCLOVA","MC"
1,1342339961,"4338620",190.49,"D+",679,03-JUN-17,1.57,21-JUL-17,"MONCLOVA","MC"
1,1358697250,"4340277",257.53,"C",3439,21-JUN-17,1.64,10-AGO-17,"MONCLOVA","MC"
1,1342339521,"4338613",618.72,"D+",679,10-JUN-17,2.67,31-AGO-17,"MONCLOVA","MC"
1,1343601886,"4338821",288.39,"D+",679,05-JUN-17,2.47,20-AGO-17,"MONCLOVA","MC"
1,1343601889,"4338820",342.37,"D+",679,12-JUN-17,1.82,07-AGO-17,"MONCLOVA","MC"
1,1343602644,"4338850",530.54,"C",3439,09-JUN-17,1.7,31-JUL-17,"MONCLOVA","MC"
1,1343601775,"4338809",253.98,"D+",679,09-JUN-17,1.69,31-JUL-17,"MONCLOVA","MC"
1,1343601776,"4338814",250.43,"D+",679,17-JUN-17,1.67,07-AGO-17,"MONCLOVA","MC"
1,1383901055,"4342826",322.08,"D",1153,07-JUL-17,1.76,31-AGO-17,"MONCLOVA","MC"
1,1376336172,"4342166",247,"D+",104,05-JUL-17,1.48,20-AGO-17,"MONCLOVA","MC"
1,1381379924,"4342490",398,"D+",779,06-JUL-17,1.8,31-AGO-17,"MONCLOVA","MC"
1,1383902031,"4342882",392.5,"D+",104,07-JUL-17,1.77,31-AGO-17,"MONCLOVA","MC"
1,1381378841,"4342534",247,"D+",779,05-JUL-17,1.47,20-AGO-17,"MONCLOVA","MC"
1,1375074458,"4341953",453,"C",3439,06-JUL-17,1.8,31-AGO-17,"MONCLOVA","MC"
1,1376110432,"4341995",247,"C",3439,30-JUN-17,1.51,15-AGO-17,"MONCLOVA","MC"
1,1380120309,"4342374",1052.32,"D+",779,06-JUL-17,1.79,31-AGO-17,"MONCLOVA","MC"
1,1376335851,"4342141",392.5,"D+",779,07-JUL-17,1.76,31-AGO-17,"MONCLOVA","MC"
1,1374795932,"4341829",161.11,"D+",679,29-JUN-17,1.54,15-AGO-17,"MONCLOVA","MC"
1,1381379054,"4342551",392.5,"D",308,07-JUL-17,1.76,31-AGO-17,"MONCLOVA","MC"
1,1385164214,"4342988",387,"D+",779,08-JUL-17,1.73,31-AGO-17,"MONCLOVA","MC"
1,1380120809,"4342358",247,"D+",779,05-JUL-17,1.47,20-AGO-17,"MONCLOVA","MC"
1,1385163995,"4342962",355,"D+",868,08-JUL-17,1.73,31-AGO-17,"MONCLOVA","MC"
1,1382644485,"4342722",392.5,"D+",779,07-JUL-17,1.76,31-AGO-17,"MONCLOVA","MC"
1,1390213909,"4343372",370.5,"C",3439,11-JUL-17,1.63,31-AGO-17,"MONCLOVA","MC"
1,1382644265,"4342699",398,"D+",779,06-JUL-17,1.8,31-AGO-17,"MONCLOVA","MC"
1,1382644319,"4342703",392.5,"B",909,07-JUL-17,1.77,31-AGO-17,"MONCLOVA","MC"
1,1382644425,"4342719",392.5,"D+",779,07-JUL-17,1.77,31-AGO-17,"MONCLOVA","MC"
1,1386144362,"4342953",338.34,"D+",779,07-JUL-17,1.76,31-AGO-17,"MONCLOVA","MC"
1,1386427264,"4343085",333.67,"D+",779,08-JUL-17,1.73,31-AGO-17,"MONCLOVA","MC"
1,1386426078,"4343125",387,"D+",779,08-JUL-17,1.73,31-AGO-17,"MONCLOVA","MC"
1,1386426188,"4343127",440.34,"D+",779,08-JUL-17,1.73,31-AGO-17,"MONCLOVA","MC"
1,659913967,"4211397",649.38,"C",3439,14-DIC-15,18.79,08-JUL-17,"MONCLOVA","MC"
1,571064198,"4189718",232.32,"D",876,11-AGO-15,24.12,15-AGO-17,"MONCLOVA","MC"
1,552721544,"4184815",412.59,"D",489,24-JUL-15,24.54,10-AGO-17,"MONCLOVA","MC"
1,567045048,"4189020",487.52,"B",1733,07-AGO-15,22.79,01-JUL-17,"MONCLOVA","MC"
1,565343182,"4188590",575.86,"D",489,05-AGO-15,23.5,21-JUL-17,"MONCLOVA","MC"
1,553172715,"4185672",541.55,"D",1153,08-AGO-15,23.76,31-JUL-17,"MONCLOVA","MC"
1,552003630,"4184020",531.14,"D",489,03-AGO-15,23.57,21-JUL-17,"MONCLOVA","MC"
1,565029553,"4188499",297.35,"D",489,06-AGO-15,22.83,01-JUL-17,"MONCLOVA","MC"
1,588476733,"4193710",457.19,"C",3273,30-SEP-15,21.54,16-JUL-17,"MONCLOVA","MC"
1,588952634,"4193964",416.76,"D",1499,11-SEP-15,23.63,31-AGO-17,"MONCLOVA","MC"
1,575796844,"4190975",385.49,"C",3439,30-AGO-15,21.51,15-JUN-17,"MONCLOVA","MC"
1,586164124,"4193157",340.68,"C",3439,31-AGO-15,21.47,15-JUN-17,"MONCLOVA","MC"
1,565028153,"4188364",215.26,"C",767,06-AGO-15,22.83,01-JUL-17,"MONCLOVA","MC"
1,579514701,"4191882",377.76,"C",3439,28-AGO-15,21.56,15-JUN-17,"MONCLOVA","MC"
1,588191620,"4193690",574.14,"C",4892,30-SEP-15,20.54,16-JUN-17,"MONCLOVA","MC"
1,572063360,"4190051",155.84,"C",3439,24-AGO-15,22.24,01-JUL-17,"MONCLOVA","MC"
1,615853851,"4199945",592.25,"D",489,24-SEP-15,22.67,14-AGO-17,"MONCLOVA","MC"
1,616871028,"4200237",475.31,"D",489,02-OCT-15,21.6,21-JUL-17,"MONCLOVA","MC"
1,606736424,"4197586",358.29,"C",3439,15-SEP-15,21.54,01-JUL-17,"MONCLOVA","MC"
1,604355994,"4197354",598.6,"D",489,16-OCT-15,20.73,08-JUL-17,"MONCLOVA","MC"
1,598962740,"4196144",570.23,"C",3273,10-SEP-15,22.67,31-JUL-17,"MONCLOVA","MC"
1,610864537,"4198885",369.97,"D",387,21-SEP-15,22.64,10-AGO-17,"MONCLOVA","MC"
1,616032343,"4200391",411.45,"C",3439,02-OCT-15,22.57,20-AGO-17,"MONCLOVA","MC"
1,602688799,"4197016",647.75,"C",3439,14-SEP-15,22.77,07-AGO-17,"MONCLOVA","MC"
1,595914380,"4195614",403.16,"C",3439,22-NOV-16,6.6,10-JUN-17,"MONCLOVA","MC"
1,622979941,"4202186",660.52,"C",3439,06-OCT-15,22.8,31-AGO-17,"MONCLOVA","MC"
1,643370538,"4207445",697.21,"D",1499,31-OCT-15,21.5,15-AGO-17,"MONCLOVA","MC"
1,641862800,"4207250",369.34,"D",1499,19-NOV-15,18.7,10-JUN-17,"MONCLOVA","MC"
1,629081306,"4203644",382.63,"D",325,08-OCT-15,21.73,31-JUL-17,"MONCLOVA","MC"
1,628747013,"4203662",227.06,"D",1813,07-OCT-15,22.76,31-AGO-17,"MONCLOVA","MC"
1,647476545,"4208519",404.42,"C",1149,05-DIC-15,19.51,21-JUL-17,"FRONTERA","MC"
1,656297311,"4210121",374.75,"C",4892,09-NOV-15,21.7,31-AGO-17,"MONCLOVA","MC"
1,656685947,"4210222",565.26,"C",3439,24-NOV-15,20.54,10-AGO-17,"MONCLOVA","MC"
1,572685095,"4190146",347.82,"D",1813,21-AGO-15,21.63,10-JUN-17,"MONCLOVA","MC"
1,657713604,"4210496",173.92,"C",1162,04-NOV-15,19.5,20-JUN-17,"MONCLOVA","MC"
1,613825110,"4199140",301.17,"C",69,26-SEP-15,20.63,15-JUN-17,"MONCLOVA","MC"
1,657711489,"4210618",170.53,"D",1499,05-NOV-15,19.47,20-JUN-17,"MONCLOVA","MC"
1,624981614,"4202689",275.65,"D",210,05-OCT-15,20.47,20-JUN-17,"MONCLOVA","MC"
1,663864408,"4212024",400.69,"C",3439,12-NOV-15,20.83,07-AGO-17,"MONCLOVA","MC"
1,666548338,"4212900",385.33,"C",3439,16-NOV-15,20.7,07-AGO-17,"MONCLOVA","MC"
1,665929364,"4212461",362,"C",3439,28-SEP-16,8.57,15-JUN-17,"MONCLOVA","MC"
1,593561875,"4194634",390.62,"C",3439,02-SEP-15,21.57,20-JUN-17,"MONCLOVA","MC"
1,621930142,"4201767",219.12,"C",3439,10-NOV-15,20.67,31-JUL-17,"MONCLOVA","MC"
1,665930000,"4212492",443.59,"C",3439,17-DIC-15,18.7,08-JUL-17,"MONCLOVA","MC"
1,578656733,"4191592",586.35,"C",860,24-AGO-15,22.57,11-JUL-17,"MONCLOVA","MC"
1,638780529,"4206584",156.35,"D",1499,19-NOV-15,18.7,10-JUN-17,"MONCLOVA","MC"
1,594587484,"4194967",599.03,"C",3439,05-SEP-15,23.5,20-AGO-17,"MONCLOVA","MC"
1,579082953,"4191444",603.68,"C",3439,25-AGO-15,23.66,15-AGO-17,"MONCLOVA","MC"
1,672081836,"4213671",322.49,"C",3439,21-NOV-15,19.67,11-JUL-17,"MONCLOVA","MC"
1,640304803,"4206909",401.01,"D",1499,21-OCT-15,21.64,10-AGO-17,"MONCLOVA","MC"
1,672084364,"4213862",362.61,"D",1153,19-NOV-15,19.73,11-JUL-17,"MONCLOVA","MC"
1,639294411,"4206639",549.51,"C",3439,27-OCT-15,20.63,16-JUL-17,"MONCLOVA","MC"
1,578637205,"4191524",551.69,"C",3439,02-SEP-15,23.56,20-AGO-17,"MONCLOVA","MC"
1,585152774,"4192867",399.54,"B",1733,01-SEP-15,21.6,20-JUN-17,"MONCLOVA","MC"
1,609771883,"4198376",450.61,"C",3439,18-SEP-15,21.66,08-JUL-17,"MONCLOVA","MC"
1,681785370,"4216378",356.83,"B",186,03-DIC-15,18.54,20-JUN-17,"MONCLOVA","MC"
1,682352179,"4216510",294.55,"C",860,30-NOV-15,19.53,16-JUL-17,"MONCLOVA","MC"
1,620945360,"4201049",149.2,"C",3439,26-ABR-17,1.63,15-JUN-17,"MONCLOVA","MC"
1,603697308,"4197307",379.51,"C",767,19-SEP-15,22.7,10-AGO-17,"MONCLOVA","MC"
1,636016224,"4205586",230.61,"D",1499,29-OCT-15,20.57,16-JUL-17,"MONCLOVA","MC"
1,307575469,"2910758",386.2,"C",4892,11-ENE-13,52.76,03-JUN-17,"MONCLOVA","MC"
1,307576793,"2933983",181.39,"C",75,30-AGO-13,45.6,17-JUN-17,"MONCLOVA","MC"
1,307576879,"2905266",316.89,"C",767,03-DIC-12,54.47,17-JUN-17,"MONCLOVA","MC"
1,307576996,"2934251",393.17,"C",4892,03-SEP-13,45.47,17-JUN-17,"MONCLOVA","MC"
1,307576004,"2679365",889.27,"B",369,29-JUL-10,82.27,06-JUN-17,"MONCLOVA","MC"
1,307580666,"2777525",604.84,"C",3273,12-JUL-11,72.73,03-AGO-17,"MONCLOVA","MC"
1,307579767,"2678989",322.51,"D",876,28-JUL-10,83.24,04-JUL-17,"MONCLOVA","MC"
1,307579776,"2690089",267.42,"B",305,13-SEP-10,81.73,04-JUL-17,"MONCLOVA","MC"
1,307578383,"2856072",755.95,"D",1499,05-JUN-12,60.47,19-JUN-17,"MONCLOVA","MC"
1,307579769,"4006448",653.47,"B",431,10-SEP-14,33.31,19-JUN-17,"MONCLOVA","MC"
1,307578566,"2739400",361.39,"B",924,22-ENE-11,79.4,03-SEP-17,"MONCLOVA","MC"
1,307580891,"2809498",863.75,"D",876,28-NOV-11,68.73,19-AGO-17,"MONCLOVA","MC"
1,307579453,"2697419",436.06,"C",4892,18-OCT-10,81.53,03-AGO-17,"MONCLOVA","MC"
1,307580403,"2938103",631.2,"A",2592,14-NOV-13,45.18,19-AGO-17,"MONCLOVA","MC"
1,307579954,"2915133",402.58,"C",568,08-FEB-13,52.31,17-JUN-17,"MONCLOVA","MC"
1,307579144,"2653964",522.1,"D",243,20-MAR-10,88.92,17-AGO-17,"MONCLOVA","MC"
1,307579546,"2994184",407.47,"C",568,13-MAY-14,37.14,17-JUN-17,"MONCLOVA","MC"
1,307578777,"2675143",201.36,"B",323,08-JUL-10,85.31,17-AGO-17,"MONCLOVA","MC"
1,307578749,"2903181",395.3,"D",1499,23-NOV-12,54.82,17-JUN-17,"MONCLOVA","MC"
1,307578010,"4003287",422.18,"C",3273,08-AGO-14,36.37,19-AGO-17,"MONCLOVA","MC"
1,307581031,"2934920",219.13,"C",3273,17-SEP-13,45.82,11-JUL-17,"MONCLOVA","MC"
1,307580334,"2791619",448.35,"D",1153,10-SEP-11,70.27,18-JUL-17,"MONCLOVA","MC"
1,307579623,"2890642",472.53,"D",1499,05-OCT-12,56.34,15-JUN-17,"MONCLOVA","MC"
1,307578802,"2693880",546.52,"C",3273,01-OCT-10,82.53,17-AGO-17,"MONCLOVA","MC"
1,307580750,"2700176",271.28,"C",4892,29-OCT-10,81.63,17-AGO-17,"MONCLOVA","MC"
1,307578134,"2755255",618.16,"B",909,30-MAR-11,75.69,20-JUL-17,"MONCLOVA","MC"
1,307580933,"2981691",698.23,"C",3273,28-DIC-13,43.66,17-AGO-17,"MONCLOVA","MC"
1,307580543,"2797655",511.98,"C",3273,10-OCT-11,69.27,18-JUL-17,"MONCLOVA","MC"
1,307580048,"2874798",291.74,"D",876,08-AGO-12,59.76,31-JUL-17,"MONCLOVA","MC"
1,307579583,"2838042",369.92,"C",85,21-MAR-12,62.89,17-JUN-17,"MONCLOVA","MC"
1,307580517,"2991552",265.27,"D",1499,12-ABR-14,40.18,17-AGO-17,"MONCLOVA","MC"
1,307578381,"2662088",370.4,"C",4892,29-ABR-10,86.21,04-JUL-17,"MONCLOVA","MC"
1,307584974,"2774639",278.69,"D",1813,30-JUN-11,74.18,04-SEP-17,"MONCLOVA","MC"
1,307585594,"2926712",185.21,"C",818,02-MAY-13,52.05,03-SEP-17,"MONCLOVA","MC"
1,307586782,"2935017",634.56,"D",1153,19-SEP-13,46.95,17-AGO-17,"MONCLOVA","MC"
1,307586029,"2928135",578.17,"C",1162,11-MAY-13,49.79,04-JUL-17,"MONCLOVA","MC"
1,307586806,"2784297",627.85,"D",1813,09-AGO-11,71.37,20-JUL-17,"MONCLOVA","MC"
1,307584422,"2937491",465.24,"C",818,01-NOV-13,45.53,17-AGO-17,"MONCLOVA","MC"
1,307583996,"2773717",108.76,"D",1813,27-JUN-11,72.18,01-JUL-17,"MONCLOVA","MC"
1,307587054,"2869804",233.94,"D",2085,20-JUL-12,60.92,17-AGO-17,"FRONTERA","MC"
1,307585969,"2818093",507.87,"C",122,30-DIC-11,65.6,17-JUN-17,"FRONTERA","MC"
1,307584777,"2999941",733.66,"C",818,02-JUL-14,37.56,19-AGO-17,"MONCLOVA","MC"
1,307585976,"2762833",352.61,"C",783,06-MAY-11,75.14,10-AGO-17,"MONCLOVA","MC"
1,307584518,"2932204",318.67,"D",1813,27-JUL-13,47.4,08-JUL-17,"MONCLOVA","MC"
1,307583283,"2818463",249.27,"D",240,02-ENE-12,67.5,17-AGO-17,"MONCLOVA","MC"
1,307582939,"2689105",259.5,"A",2592,08-SEP-10,80.85,03-JUN-17,"MONCLOVA","MC"
1,307581680,"2936565",369.84,"C",3273,16-OCT-13,45.98,15-AGO-17,"MONCLOVA","MC"
1,307583376,"2694879",403.6,"D",281,06-OCT-10,82.43,19-AGO-17,"MONCLOVA","MC"
1,307583597,"2650478",333.3,"C",1306,03-MAR-10,88.05,04-JUL-17,"MONCLOVA","MC"
1,307581749,"2737475",594.07,"D",325,14-ENE-11,79.11,17-AGO-17,"MONCLOVA","MC"
1,307582885,"2930167",385.3,"C",1306,14-JUN-13,49.66,03-AGO-17,"MONCLOVA","MC"
1,307583008,"2936803",511.67,"C",1306,21-OCT-13,43.89,17-JUN-17,"MONCLOVA","MC"
1,307582888,"2933981",239.65,"C",790,30-AGO-13,45.6,17-JUN-17,"MONCLOVA","MC"
1,307581858,"2739041",214.61,"C",3273,21-ENE-11,78.43,03-AGO-17,"MONCLOVA","MC"
1,307583183,"2827025",493.72,"C",1306,03-FEB-12,65.5,18-JUL-17,"MONCLOVA","MC"
1,307581560,"2926296",370.91,"D",210,29-ABR-13,50.66,18-JUL-17,"MONCLOVA","MC"
1,307581204,"2751953",930.06,"B",1733,16-MAR-11,76.6,03-AGO-17,"MONCLOVA","MC"
1,307582903,"2939197",532.66,"D",284,04-DIC-13,44.43,17-AGO-17,"MONCLOVA","MC"
1,307583001,"2934210",126.68,"B",424,03-SEP-13,47.14,07-AGO-17,"MONCLOVA","MC"
1,307584001,"2938722",411.45,"D",1813,26-NOV-13,43.76,18-JUL-17,"MONCLOVA","MC"
1,307581562,"2926727",671.65,"B",909,02-MAY-13,50.08,04-JUL-17,"MONCLOVA","MC"
1,307584073,"2783242",381.64,"C",59,05-AGO-11,71.43,18-JUL-17,"FRONTERA","MC"
1,307581634,"2735800",186.31,"C",4892,07-ENE-11,78.89,03-AGO-17,"MONCLOVA","MC"
1,307581393,"4004979",308.8,"B",135,26-AGO-14,34.76,18-JUL-17,"MONCLOVA","MC"
1,307581775,"2836109",774.09,"C",33,13-MAR-12,63.21,19-JUN-17,"MONCLOVA","MC"
1,307581232,"2846532",249.98,"C",568,26-ABR-12,63.73,17-AGO-17,"MONCLOVA","MC"
1,307582922,"2998186",247.7,"D",876,13-JUN-14,36.14,17-JUN-17,"MONCLOVA","MC"
1,307582528,"2821380",533.22,"C",1306,11-ENE-12,67.21,17-AGO-17,"MONCLOVA","MC"
1,307585500,"2933456",696.93,"C",465,21-AGO-13,47.95,19-AGO-17,"FRONTERA","MC"
1,307585639,"2988019",526.5,"B",240,10-MAR-14,41.24,17-AGO-17,"MONCLOVA","MC"
1,307574959,"2793948",522,"D",890,22-SEP-11,69.89,18-JUL-17,"MONCLOVA","MC"
1,307576021,"2911086",31.32,"D",890,14-ENE-13,53.6,01-JUL-17,"MONCLOVA","MC"
1,307575866,"2743080",468.62,"C",767,09-FEB-11,78.27,17-AGO-17,"MONCLOVA","MC"
1,307575547,"2812337",441.68,"C",4892,07-DIC-11,67.37,18-JUL-17,"MONCLOVA","MC"
1,307575892,"2677183",568.45,"B",924,19-JUL-10,82.5,03-JUN-17,"MONCLOVA","MC"
1,307575554,"2851325",363.19,"C",3273,18-MAY-12,62.98,17-AGO-17,"MONCLOVA","MC"
1,307574855,"2789117",890.51,"B",369,30-AGO-11,71.6,17-AGO-17,"MONCLOVA","MC"
1,307574933,"2885085",791.23,"C",220,15-SEP-12,59.08,17-AGO-17,"MONCLOVA","MC"
1,307574822,"2865150",429.98,"D",890,04-JUL-12,59.43,17-JUN-17,"MONCLOVA","MC"
1,307585771,"2839350",363.95,"C",465,27-MAR-12,63.73,18-JUL-17,"FRONTERA","MC"
1,339355022,"4031289",226.93,"B",1733,10-DIC-14,30.72,01-JUL-17,"MONCLOVA","MC"
1,355572021,"4040094",532.33,"B",909,02-ENE-15,31.56,20-AGO-17,"MONCLOVA","MC"
1,383343981,"4058754",570.17,"B",243,04-FEB-15,30.5,20-AGO-17,"MONCLOVA","MC"
1,398323906,"4070023",624.19,"C",818,14-FEB-15,28.8,08-JUL-17,"MONCLOVA","MC"
1,384223513,"4059653",296.32,"C",465,02-FEB-15,29.44,16-JUL-17,"FRONTERA","MC"
1,1370038936,"4341438",250.67,"C",284,04-JUL-17,1.5,20-AGO-17,"MONCLOVA","MC"
1,410810846,"4078337",640.01,"B",424,12-MAR-15,27.66,01-JUL-17,"MONCLOVA","MC"
1,411704430,"4079002",493.52,"B",164,13-MAR-15,26.82,07-JUN-17,"MONCLOVA","MC"
1,410810005,"4078724",610.4,"C",4892,14-MAR-15,26.76,07-JUN-17,"MONCLOVA","MC"
1,418037089,"4085103",368.58,"C",378,19-MAR-15,26.63,07-JUN-17,"MONCLOVA","MC"
1,385979303,"4061358",539.15,"C",818,05-FEB-15,28.5,20-JUN-17,"MONCLOVA","MC"
1,417085256,"4083589",224.12,"D",1153,18-MAR-15,28.64,07-AGO-17,"MONCLOVA","MC"
1,427967172,"4090577",183.82,"B",27,10-JUL-15,24.67,31-JUL-17,"MONCLOVA","MC"
1,425234734,"4087730",575.34,"C",122,18-MAR-15,27.66,08-JUL-17,"FRONTERA","MC"
1,416194424,"4082987",424.97,"C",1162,16-MAR-15,27.73,08-JUL-17,"MONCLOVA","MC"
1,428847507,"4091130",365.81,"A",2592,25-MAR-15,26.66,15-JUN-17,"MONCLOVA","MC"
1,404544447,"4073965",439.78,"D",1499,25-FEB-15,29.66,15-AGO-17,"MONCLOVA","MC"
1,402762505,"4072556",313.86,"C",378,07-MAR-15,28.76,31-JUL-17,"MONCLOVA","MC"
1,432496136,"4093552",418.32,"C",1306,20-MAR-15,27.7,11-JUL-17,"MONCLOVA","MC"
1,432345994,"4093087",183.2,"D",876,20-MAR-15,27.38,01-JUL-17,"MONCLOVA","MC"
1,373706342,"4050444",876.02,"C",392,15-ENE-15,31,15-AGO-17,"MONCLOVA","MC"
1,394781315,"4066801",386.77,"C",767,07-FEB-15,30.76,31-AGO-17,"MONCLOVA","MC"
1,452739871,"4109354",338.14,"D",753,22-ABR-15,27.6,10-AGO-17,"MONCLOVA","MC"
1,439837931,"4100101",419.53,"C",284,31-MAR-15,27.53,16-JUL-17,"MONCLOVA","MC"
1,449961395,"4106875",190.16,"C",459,08-ABR-15,28.73,31-AGO-17,"MONCLOVA","MC"
1,444434289,"4104066",430.39,"C",284,08-ABR-15,27.73,31-JUL-17,"MONCLOVA","MC"
1,443513719,"4103081",177.56,"C",860,14-ABR-15,27.77,07-AGO-17,"MONCLOVA","MC"
1,470092533,"4121967",365.03,"C",767,14-MAY-15,25.8,08-JUL-17,"MONCLOVA","MC"
1,466406031,"4119785",1060.3,"C",459,27-ABR-15,26.64,16-JUL-17,"MONCLOVA","MC"
1,478921800,"4129706",305.05,"D",1499,18-MAY-15,26.63,07-AGO-17,"MONCLOVA","MC"
1,478930580,"4129743",214.64,"C",284,14-MAY-15,26.77,07-AGO-17,"MONCLOVA","MC"
1,471885198,"4124558",400.01,"C",459,02-FEB-16,18.57,20-AGO-17,"MONCLOVA","MC"
1,487472467,"4135849",570.02,"D",296,02-JUN-15,24.57,20-JUN-17,"MONCLOVA","MC"
1,487472468,"4136013",515.34,"D",1499,26-MAY-15,26.64,15-AGO-17,"MONCLOVA","MC"
1,472332324,"4124115",360.12,"C",459,27-MAY-15,24.6,15-JUN-17,"MONCLOVA","MC"
1,472329305,"4124357",365.08,"D",890,08-MAY-15,26.73,31-JUL-17,"MONCLOVA","MC"
1,494940653,"4141738",178.38,"D",1499,26-MAY-15,25.67,16-JUL-17,"MONCLOVA","MC"
1,494141436,"4140627",396.8,"C",1306,26-MAY-15,25.66,16-JUL-17,"MONCLOVA","MC"
1,499982762,"4146175",220.17,"C",381,03-JUN-15,25.56,21-JUL-17,"MONCLOVA","MC"
1,499981576,"4145937",408.51,"D",876,04-JUN-15,24.51,20-JUN-17,"MONCLOVA","MC"
1,510635594,"4155367",284.91,"C",381,17-JUN-15,25.69,07-AGO-17,"MONCLOVA","MC"
1,509663198,"4153964",405.66,"C",842,16-JUN-15,24.73,08-JUL-17,"MONCLOVA","MC"
1,529241641,"4168901",536.9,"C",459,03-JUL-15,23.54,20-JUN-17,"MONCLOVA","MC"
1,529241847,"4168798",402.73,"C",860,21-JUL-15,23.57,08-JUL-17,"MONCLOVA","MC"
1,537150832,"4173875",200.91,"D",1153,20-JUL-15,22.67,10-JUN-17,"MONCLOVA","MC"
1,531229129,"4170437",767.05,"C",59,11-JUL-15,23.69,01-JUL-17,"FRONTERA","MC"
1,531229138,"4170625",316.9,"C",842,05-JUL-16,11.47,20-JUN-17,"MONCLOVA","MC"
1,531216399,"4170153",258.55,"C",4892,06-AGO-15,22.83,01-JUL-17,"MONCLOVA","MC"
1,540124748,"4176484",615.5,"D",1153,21-JUL-15,24.63,10-AGO-17,"MONCLOVA","MC"
1,540124325,"4176580",591.48,"C",818,28-JUL-15,23.61,16-JUL-17,"MONCLOVA","MC"
1,512586226,"4156924",217.17,"C",284,22-JUN-15,24.63,11-JUL-17,"MONCLOVA","MC"
1,530230834,"4169615",388.09,"D",179,09-JUL-15,23.73,01-JUL-17,"MONCLOVA","MC"
1,532213258,"4171146",386.05,"D",489,17-JUL-15,23.7,08-JUL-17,"MONCLOVA","MC"
1,545100107,"4179039",540.12,"C",1306,29-JUL-15,23.56,16-JUL-17,"MONCLOVA","MC"
1,544099198,"4178498",529.25,"D",1153,20-AGO-15,21.67,10-JUN-17,"MONCLOVA","MC"
1,533201615,"4171947",509.78,"C",381,16-JUL-15,24.7,07-AGO-17,"MONCLOVA","MC"
1,503836005,"4149178",619.98,"C",860,05-JUN-15,26.48,20-AGO-17,"MONCLOVA","MC"
1,519423222,"4162049",170.55,"D",753,30-JUN-15,25.51,15-AGO-17,"MONCLOVA","MC"
1,546097617,"4180007",428.2,"C",33,25-JUL-15,22.67,15-JUN-17,"MONCLOVA","MC"
1,546097610,"4179879",438.8,"C",344,08-AGO-15,24.73,31-AGO-17,"MONCLOVA","MC"
1,547098308,"4180849",294.17,"D",1813,27-JUL-15,23.63,16-JUL-17,"MONCLOVA","MC"
1,548991550,"4181558",442.62,"D",753,04-AGO-15,23.53,21-JUL-17,"MONCLOVA","MC"
1,682791311,"4216820",738.41,"C",4892,30-NOV-15,18.51,15-JUN-17,"MONCLOVA","MC"
